contractor,month,row,level,block,waste,CF2,CF3,cr-cf2,cr-cf3,cr-oxid,cr-sum,CF3-LP,OXID,ton,sum
742,9,6,1270,E15098-1270,4,0,0,0,0,0,0,0,0,350,4
742,9,7,1495,E15107-1495T,59,0,0,0,0,0,0,0,0,4600,59
742,9,8,1270,E15109-1270T,102,0,0,0,0,0,0,0,0,8225,102
742,9,9,1495,E15103-1495T,93,0,0,0,0,0,0,0,0,7550,93
742,9,10,1495,E15115-1495T,30,0,0,0,0,0,0,0,0,2250,30
742,9,11,1270,E15102-1270T,75,0,0,0,0,0,0,0,0,6250,75
742,9,12,1495,E15106-1495T,273,3,0,0,0,0,0,0,0,24315,276
742,9,13,1270,E15116-1270T,490,0,0,0,0,0,0,0,0,40750,490
742,9,14,1495,E15126-1495T,622,0,0,0,0,0,0,0,0,51725,622
742,9,15,1495,E15125-1495T,557,0,0,0,0,0,0,0,0,42525,557
742,9,16,1495,E15044-1495A,414,0,0,0,0,0,0,0,0,36650,414
742,9,17,1495,E15144-1495T,775,1,0,0,0,0,0,0,0,61105,776
742,9,18,1270,E15114-1270T,502,0,0,0,0,0,0,0,0,42425,502
742,9,19,1495,E15157-1495T,367,2,0,0,0,0,0,0,0,27685,369
742,9,20,1495,E15053-1495,1021,0,0,0,0,0,0,0,0,83500,1021
742,9,21,1495,E15153-1495,856,0,0,0,0,0,0,0,0,67225,856
742,9,22,1495,E15161-1495T,434,0,0,0,0,0,0,0,0,32550,434
742,9,23,1270,E15151-1270T,302,0,0,0,0,0,0,0,0,24700,302
742,9,24,1495,E15149-1495T,638,0,0,0,0,0,0,0,0,48800,638
742,9,25,1270,E15187-1270,601,4,0,0,0,0,0,0,0,50920,605
742,9,26,1495,E15150-1495T,427,0,0,0,0,0,0,0,0,32275,427
742,9,27,1255,E15192-1255T,384,119,4,0,18,0,18,0,0,44205,525
742,9,28,1495,E15183-1495,555,0,0,0,0,0,0,0,0,43100,555
742,9,29,1240,E15172-1240,125,0,0,0,0,0,0,0,0,9525,125
742,9,30,1495,E15189-1495T,386,0,0,0,0,0,0,0,0,31625,386
742,9,31,1495,E15186-1495,287,0,0,0,0,0,0,0,0,22225,287
742,9,32,1255,E15159-1255T,20,9,5,0,3,0,3,0,0,3035,37
742,9,33,1255,E15188-1255T,326,0,0,0,0,0,0,0,0,25850,326
742,9,34,1495,E15190-1495T,470,0,0,0,0,0,0,0,0,38400,470
742,10,1,1495,East-dump,21,0,0,0,0,0,0,0,0,1575,21
742,10,2,1510,other-1510,2096,0,0,0,0,0,0,0,0,173900,2096
742,10,3,1495,other-1495,3514,0,0,0,0,0,0,0,0,289650,3514
742,10,4,1480,other-1480,163,0,0,0,0,0,0,0,0,13950,163
742,10,5,1240,E15172-1240,349,0,0,0,0,0,0,0,0,27975,349
742,10,6,1255,E15159-1255T,142,0,0,0,0,0,0,0,0,11650,142
742,10,7,1255,E15188-1255T,193,23,20,0,0,0,0,0,0,18790,236
742,10,8,1495,E15214-1495T,473,0,0,0,0,0,0,0,0,38150,473
742,10,9,1495,E15190-1495T,688,0,0,0,0,0,0,0,0,56550,688
742,10,10,1495,EL850-1495,84,0,0,0,0,0,0,0,0,6300,84
742,10,11,1495,E15220-1495T,704,0,0,0,0,0,0,0,0,54625,704
742,10,12,1495,E15225-1495T,974,0,0,0,0,0,0,0,0,84025,974
742,10,13,1255,E15251-1225,127,0,0,0,0,0,0,0,0,10475,127
742,10,14,1495,E15242-1495T,724,0,0,0,0,0,0,0,0,54850,724
742,10,15,1225,E15255-1225T,268,0,0,0,0,0,0,0,0,21600,268
742,10,16,1480,E15248-1480T,828,0,0,0,0,0,0,0,0,70600,828
742,10,17,1255,E15252-1255T,647,0,0,0,0,0,0,0,0,54275,647
742,10,18,1255,E15246-1255T,102,0,0,0,0,0,0,0,0,8350,102
742,10,19,1480,E15261-1480,632,0,0,0,0,0,0,0,0,50250,632
742,10,20,1255,E15259-1255,843,0,0,0,0,0,0,0,0,70775,843
742,10,21,1480,E15254-1480T,864,0,0,0,0,0,0,0,0,72775,864
742,10,22,1480,E15291-1480T,352,0,0,0,0,0,0,0,0,28625,352
742,10,23,1480,E15294-1480T,828,0,0,0,0,0,0,0,0,64125,828
742,10,24,1255,E15298-1255T,301,0,0,0,0,0,0,0,0,25025,301
742,10,25,1480,E15289-1480T,482,0,0,0,0,0,0,0,0,38925,482
742,10,26,1480,E15296-1480T,285,0,0,0,0,0,0,0,0,24075,285
742,11,1,1450,Ribar-Depo,1,0,0,0,0,0,0,0,0,75,1
742,11,2,1495,other-1495,144,0,0,0,0,0,0,0,0,11425,144
742,11,3,1360,other-1360,1,0,0,0,0,0,0,0,0,75,1
742,11,4,1480,other-1480,288,0,0,0,0,0,0,0,0,21900,288
742,11,5,1255,E15252-1255T,188,129,1,8,0,0,8,0,0,28440,326
742,11,6,1255,E15246-1255T,301,83,6,13,0,0,13,0,0,31635,403
742,11,7,1180,E15237-1180A,0,7,45,0,56,0,56,0,0,8640,108
742,11,8,1180,E15236-1180A,0,10,88,3,117,0,120,0,0,17665,218
742,11,9,1255,E15298-1255T,248,19,3,0,0,0,0,0,0,21935,270
742,11,10,1480,E15289-1480T,555,0,0,0,0,0,0,0,0,45100,555
742,11,11,1480,E15296-1480T,127,0,0,0,0,0,0,0,0,9875,127
742,11,12,1240,E15311-1240A,515,0,0,0,0,0,0,0,0,39900,515
742,11,13,1255,E15305-1255T,843,48,0,0,0,0,0,0,0,73115,891
742,11,14,1240,E15314-1240,191,0,0,0,0,0,0,0,0,15525,191
742,11,15,1480,E15286-1480T,642,0,0,0,0,0,0,0,0,54425,642
742,11,16,1480,E15308-1480,644,0,0,0,0,0,0,0,0,50175,644
742,11,17,1465,E15273-1465,354,5,0,0,0,0,0,0,0,28225,359
742,11,18,1255,E15262-1255,150,18,10,3,1,0,4,0,0,13835,182
742,11,19,1255,E15262-1255T,534,0,15,2,14,0,16,0,0,45905,565
742,11,20,1255,E15301-1255,235,0,0,0,0,0,0,0,0,18850,235
742,11,21,1240,E15332-1240T,171,8,0,5,0,0,5,0,0,15490,184
742,11,22,1480,E15310-1480,99,0,0,0,0,0,0,0,0,8175,99
742,11,23,1165,E15309-1165,31,54,0,0,0,0,0,0,0,6645,85
742,11,24,1465,E15339-1465,1249,0,0,0,0,0,0,0,0,104875,1249
742,11,25,1480,E15334-1480T,236,0,0,0,0,0,0,0,0,18650,236
742,11,26,1480,E15338-1480,160,0,0,0,0,0,0,0,0,12350,160
742,11,27,1480,E15364-1480,741,0,0,0,0,0,0,0,0,58925,741
742,11,28,1165,E15362-1165,3,0,192,0,189,0,189,0,0,30780,384
742,11,29,1465,E15342-1465T,315,0,0,0,0,0,0,0,0,25425,315
742,11,30,1480,E15370-1480T,703,0,0,0,0,0,0,0,0,59550,703
742,11,31,1465,E15371-1465T,195,0,0,0,0,0,0,0,0,16250,195
742,11,32,1165,E15368-1165T,46,1,23,0,124,0,124,0,0,15365,194
742,11,33,1480,E15363-1480T,721,0,0,0,0,0,0,0,0,55875,721
742,11,34,1480,E15379-1480,371,0,0,0,0,0,0,0,0,31425,371
742,11,35,1255,E15306-1255T,42,0,0,0,0,0,0,0,0,3150,42
742,11,36,1465,E15377-1465,699,1,0,0,0,0,0,0,0,53305,700
742,11,37,1255,EL857-1255,0,0,37,0,14,0,14,0,0,4080,51
742,11,38,1480,E15390-1480,248,0,0,0,0,0,0,0,0,19925,248
742,12,1,1450,Ribar-Depo,3,0,0,0,0,0,0,0,0,225,3
742,12,2,1450,other-1450,660,0,0,0,0,0,0,0,0,49725,660
742,12,3,1465,other-1465,161,1,0,0,0,0,0,0,0,12205,162
742,12,4,1450,West Dump,6,0,0,0,0,0,0,0,0,475,6
742,12,5,1255,E15262-1255T,78,0,0,0,0,0,0,0,0,6125,78
742,12,6,1255,E15301-1255,236,0,0,0,0,0,0,0,0,18150,236
742,12,7,1480,E15363-1480T,349,0,0,0,0,0,0,0,0,26250,349
742,12,8,1255,E15306-1255T,477,0,0,0,0,0,0,0,0,37100,477
742,12,9,1465,E15377-1465,2,0,0,0,0,0,0,0,0,150,2
742,12,10,1255,E15283-1255T,65,0,0,0,0,0,0,0,0,5425,65
742,12,11,1480,E15390-1480,86,0,0,0,0,0,0,0,0,7150,86
742,12,12,1465,E15388-1465T,523,0,0,0,0,0,0,0,0,43425,523
742,12,13,1255,E15292-1255T,84,0,0,0,0,0,0,0,0,6625,84
742,12,14,1480,E15378-1480T,119,0,0,0,0,0,0,0,0,9525,119
742,12,15,1465,E15391-1465T,793,0,0,0,0,0,0,0,0,65025,793
742,12,16,1255,E15380-1255T,642,0,0,0,0,0,0,0,0,49500,642
742,12,17,1465,E15376-1465T,274,0,0,0,0,0,0,0,0,20925,274
742,12,18,1480,EL865-1480T,174,0,0,0,0,0,0,0,0,13050,174
742,12,19,1465,E15412-1465T,650,0,0,0,0,0,0,0,0,53850,650
742,12,20,1480,E15415-1480T,506,0,0,0,0,0,0,0,0,41275,506
742,12,21,1465,E15418-1465T,668,0,0,0,0,0,0,0,0,53350,668
742,12,22,1255,EL857-1255T,0,10,0,0,0,0,0,0,0,850,10
742,12,23,1240,E15413-1240T,274,16,0,0,0,0,0,0,0,24280,290
742,12,24,1240,E15413-1240,520,44,0,2,0,0,2,0,0,45180,566
742,12,25,1465,E15422-1465T,452,0,0,0,0,0,0,0,0,35875,452
742,12,26,1240,E15424-1240,369,0,0,0,0,0,0,0,0,29750,369
742,12,27,1465,E15447-1465T,318,0,0,0,0,0,0,0,0,24750,318
742,12,28,1450,E15452-1450,818,1,0,0,0,0,0,0,0,70480,819
742,12,29,1465,E15451-1465T,178,0,0,0,0,0,0,0,0,14350,178
742,12,30,1240,E15455-1240T,14,0,0,0,0,0,0,0,0,1100,14
742,12,31,1450,E15453-1450T,348,0,0,0,0,0,0,0,0,26500,348
742,12,32,1210,E15426-1210T,170,50,6,13,0,0,13,0,0,19145,239
742,12,33,1465,EL871-1465,102,0,0,0,0,0,0,0,0,9075,102
742,12,34,1465,E15454-1465,418,0,0,0,0,0,0,0,0,32475,418
742,12,35,1450,E15460-1450T,666,0,0,0,0,0,0,0,0,56525,666
742,12,36,1240,E15466-1240,143,0,0,0,0,0,0,0,0,10925,143
742,12,37,1450,E15459-1450T,105,0,0,0,0,0,0,0,0,7875,105
742,12,38,1225,E15457-1225T,83,0,0,0,0,0,0,0,0,6350,83
742,12,39,1450,EL873-1450T,113,0,0,0,0,0,0,0,0,9525,113
742,12,40,1450,E15471-1450,118,0,0,0,0,0,0,0,0,8850,118
742B,1,1,1255,other-1255,2,11,54,1,53,0,54,0,0,9670,121
742B,1,2,1285,E14284-1285,43,0,0,0,0,0,0,0,0,3225,43
742B,1,3,1270,E14285-1270,106,0,0,0,0,0,0,0,0,7950,106
742B,1,4,1270,E14311-1270,418,7,48,3,90,0,93,0,0,43190,566
742B,1,5,1270,E14290-1270,331,0,0,0,0,0,0,0,0,24825,331
742B,1,6,1330,E14279-1330T,217,3,0,0,0,0,0,0,0,16515,220
742B,1,7,1330,E14271-1330T,497,2,0,0,0,0,0,0,0,37435,499
742B,1,8,1270,E14288-1270T,9,52,71,32,57,0,89,0,0,17635,221
742B,1,9,1270,EL765-1270M,0,0,51,0,143,0,143,0,0,15520,194
742B,1,10,1330,E14316-1330,711,0,0,0,0,0,0,0,0,53350,711
742B,1,11,1270,E14313-1270T,356,0,0,0,0,0,0,0,0,26700,356
742B,1,12,1330,E14317-1330,316,0,0,0,0,0,0,0,0,23700,316
742B,1,13,1255,E14283-1255T,175,33,0,4,0,0,4,0,0,16085,212
742B,1,14,1255,E14289-1255,455,21,0,2,0,0,2,0,0,35965,478
742B,1,15,1330,E14319-1330,330,3,0,0,0,0,0,0,0,24990,333
742B,1,16,1255,E14356-1255,551,96,20,14,11,0,25,0,0,52605,692
742B,1,17,1315,E14358-1315,570,0,0,0,1,0,1,0,0,42830,571
742B,1,18,1315,E14359-1315,244,199,181,74,283,0,357,0,0,77260,981
742B,1,19,1270,E14370-1270T,64,0,0,0,0,0,0,0,0,4800,64
742B,1,20,1255,E14357-1255T,196,299,144,22,17,0,39,0,0,53260,678
742B,1,21,1315,E14362-1315,653,24,1,0,1,0,1,0,0,51055,679
742B,1,22,1270,EL772-1270M,0,1,21,0,112,0,112,0,0,10720,134
742B,1,23,1255,E14360-1255,55,16,129,2,193,0,195,0,0,31325,395
742B,1,24,1270,E14363-1270T,282,0,0,0,0,0,0,0,0,21150,282
742B,1,25,1330,E14402-1330,26,3,10,0,0,0,0,0,0,2990,39
742B,1,26,1315,E14364-1315,419,0,0,0,0,0,0,0,0,31425,419
742B,1,27,1315,E14406-1315,62,0,0,0,0,0,0,0,0,4650,62
742B,2,1,1315,Other-1315,121,0,0,0,0,0,0,0,0,9075,121
742B,2,2,1255,other-1255,648,27,46,62,31,0,93,0,0,61880,814
742B,2,3,1270,E14126-1270,174,0,0,0,0,0,0,0,0,13050,174
742B,2,4,1270,E14128-1270,61,0,0,0,0,0,0,0,0,4575,61
742B,2,5,1270,E14288-1270T,0,0,11,0,19,0,19,0,0,2400,30
742B,2,6,1270,E14313-1270T,26,0,0,0,0,0,0,0,0,1950,26
742B,2,7,1255,E14283-1255T,558,42,0,0,0,0,0,0,0,45210,600
742B,2,8,1255,E14289-1255,207,77,0,1,0,0,1,0,0,21765,285
742B,2,9,1255,E14360-1255,6,0,13,0,79,0,79,0,0,7810,98
742B,2,10,1315,E14364-1315,274,0,0,0,0,0,0,0,0,20550,274
742B,2,11,1315,E14406-1315,195,296,238,125,17,0,142,0,0,68740,871
742B,2,12,1270,E14441-1270T,109,0,0,0,0,0,0,0,0,8175,109
742B,2,13,1270,E14314-1270T,107,0,0,0,0,0,0,0,0,8025,107
742B,2,14,1315,E14451-1315T,243,0,0,0,0,0,0,0,0,18225,243
742B,2,15,1255,E14405-1255,9,168,129,262,230,0,492,0,0,63795,798
742B,2,16,1315,E14453-1315,228,0,0,0,0,0,0,0,0,17100,228
742B,2,17,1315,E14407-1315,388,0,0,0,0,0,0,0,0,29100,388
742B,2,18,1255,E14409-1255,34,75,19,70,40,0,110,0,0,18870,238
742B,2,19,1315,E14404-1315,519,0,0,0,0,0,0,0,0,38925,519
742B,2,20,1255,E14460-1255,407,0,0,0,0,0,0,0,0,30525,407
742B,2,21,1255,E14463-1255,176,0,0,0,0,0,0,0,0,13200,176
742B,2,22,1315,E14459-1315T,415,42,0,0,0,0,0,0,0,34485,457
742B,2,23,1255,E14408-1255,309,0,0,0,0,0,0,0,0,23175,309
742B,2,24,1270,E14423-1270T,234,0,0,0,0,0,0,0,0,17550,234
742B,2,25,1255,E14480-1255T,197,0,0,0,0,0,0,0,0,14775,197
742B,2,26,1315,E14461-1315,218,71,65,17,304,0,321,0,0,52910,675
742B,2,27,1255,E14481-1255,558,0,0,0,0,0,0,0,0,41850,558
742B,2,28,1315,E14485-1315,200,0,0,0,0,0,0,0,0,15000,200
742B,2,29,1315,E14486-1315T,280,2,0,2,0,0,2,0,0,21320,284
742B,2,30,1270,E14482-1270T,74,0,0,0,0,0,0,0,0,5550,74
742B,2,31,1300,E14526-1300,186,0,0,1,0,0,1,0,0,14030,187
742B,2,32,1315,E14464-1315,2,0,485,0,265,0,265,0,0,60150,752
742B,2,33,1315,E14484-1315T,48,36,57,11,170,0,181,0,0,25520,322
742B,2,34,1255,E14534-1255,97,0,0,0,0,0,0,0,0,7275,97
742B,3,1,1510,other-1510,34,0,0,0,0,0,0,0,0,2550,34
742B,3,2,1495,other-1495,936,0,0,0,0,0,0,0,0,70200,936
742B,3,3,1315,Other-1315,15,0,0,0,0,0,0,0,0,1125,15
742B,3,4,1255,E14405-1255,0,40,92,2,7,0,9,0,0,11280,141
742B,3,5,1255,E14409-1255,136,16,29,1,2,0,3,0,0,14040,184
742B,3,6,1255,E14408-1255,262,0,0,0,0,0,0,0,0,19650,262
742B,3,7,1315,E14464-1315,0,5,18,0,9,0,9,0,0,2560,32
742B,3,8,1255,E14534-1255,333,0,0,0,0,0,0,0,0,24975,333
742B,3,9,1255,E14535-1255,757,6,0,0,0,0,0,0,0,57255,763
742B,3,10,1255,E14539-1255,1042,0,0,0,0,0,0,0,0,78150,1042
742B,3,11,1240,E14537-1240M,297,0,0,0,0,0,0,0,0,22275,297
742B,3,12,1240,E14487-1240,326,0,0,0,0,0,0,0,0,24450,326
742B,3,13,1255,E14536-1255,502,0,0,0,0,0,0,0,0,37650,502
742B,3,14,1240,E14490-1240T,902,57,0,0,0,0,0,0,0,72210,959
742B,3,15,1255,E14478-1255,72,279,81,108,57,0,165,0,0,47400,597
742B,3,16,1240,E14538-1240,63,2,0,0,0,0,0,0,0,4885,65
742B,3,17,1240,E14540-1240T,694,0,0,0,1,0,1,0,0,52130,695
742B,3,18,1255,E14617-1255,310,1,4,0,0,0,0,0,0,23650,315
742B,3,19,1240,E14615-1240M,637,8,0,0,0,0,0,0,0,48415,645
742B,3,20,1240,E14616-1240T,211,46,0,0,0,0,0,0,0,19505,257
742B,3,21,1240,E14620-1240,121,1,0,0,0,0,0,0,0,9155,122
742B,3,22,1240,E14619-1240T,303,169,1,6,0,0,6,0,0,36805,479
742B,3,23,1240,E14618-1240T,457,27,1,2,0,0,2,0,0,36675,487
742B,3,24,1240,E14621-1240,97,0,0,0,0,0,0,0,0,7275,97
742B,4,1,1240,E14537-1240M,251,9,0,0,0,0,0,0,0,19545,260
742B,4,2,1240,E14487-1240,181,0,0,0,0,0,0,0,0,13575,181
742B,4,3,1240,E14490-1240T,74,0,0,0,0,0,0,0,0,5550,74
742B,4,4,1240,E14540-1240T,159,0,0,0,0,0,0,0,0,11925,159
742B,4,5,1240,E14621-1240,130,0,0,0,0,0,0,0,0,9750,130
742B,4,6,1240,E14622-1240,534,0,0,0,0,0,0,0,0,40050,534
742B,4,7,1240,E14623-1240,147,277,31,48,12,0,60,0,0,40465,515
742B,4,8,1240,E14624-1240T,414,0,0,0,0,0,0,0,0,31050,414
742B,4,9,1240,E14684-1240,275,0,0,0,0,0,0,0,0,20625,275
742B,4,10,1240,E14625-1240,80,231,80,1,3,0,4,0,0,31200,395
742B,4,11,1240,E14691-1240,29,0,0,0,0,0,0,0,0,2175,29
742B,4,12,1240,E14689-1240,21,0,0,0,0,0,0,0,0,1575,21
742B,5,1,1240,E14538-1240,140,0,0,0,0,0,0,0,0,10500,140
742B,5,2,1240,E14540-1240T,109,0,0,0,0,0,0,0,0,8175,109
Apadana,1,1,1495,East-dump,13,0,0,0,0,0,0,0,0,975,13
Apadana,1,2,1240,E14249-1240,277,0,0,0,0,0,0,0,0,20775,277
Apadana,1,3,1240,E14274-1240T,197,0,0,0,0,0,0,0,0,14775,197
Apadana,1,4,1225,E14263-1225A,577,29,0,1,0,0,1,0,0,45675,607
Apadana,1,5,1240,E14278-1240T,325,0,0,0,0,0,0,0,0,24375,325
Apadana,1,6,1225,E14259-1225A,108,1,0,0,0,0,0,0,0,8180,109
Apadana,1,7,1315,E14222-1315T,7,0,0,0,0,0,0,0,0,525,7
Apadana,1,8,1210,E14266-1210A,85,1,0,0,0,0,0,0,0,6455,86
Apadana,1,9,1225,E14265-1225A,98,0,0,0,0,0,0,0,0,7350,98
Apadana,1,10,1210,E14267-1210A,5,33,0,13,0,0,13,0,0,4055,51
Apadana,1,11,1315,E14327-1315A,60,0,0,0,0,0,0,0,0,4500,60
Apadana,1,12,1315,E14269-1315A,295,0,0,0,0,0,0,0,0,22125,295
Apadana,1,13,1195,E14275-1195A,631,18,0,0,0,0,0,0,0,48765,649
Apadana,1,14,1210,E14326-1210A,16,0,0,0,0,0,0,0,0,1200,16
Apadana,1,15,1210,E14328-1210A,0,40,33,12,31,0,43,0,0,9280,116
Apadana,1,16,1315,E14342-1315T,258,0,0,0,0,0,0,0,0,19350,258
Apadana,1,17,1210,E14333-1210A,128,41,45,23,65,0,88,0,0,23520,302
Apadana,1,18,1315,E14350-1315A,338,2,0,0,0,0,0,0,0,25510,340
Apadana,1,19,1240,E14302-1240A,336,8,1,0,0,0,0,0,0,25920,345
Apadana,1,20,1240,E14274-1240AS,38,0,0,0,0,0,0,0,0,2850,38
Apadana,1,21,1315,E14335-1315A,54,37,87,43,46,0,89,0,0,21090,267
Apadana,1,22,1315,E14219-1315AS,376,0,0,0,0,0,0,0,0,28200,376
Apadana,1,23,1210,E14337-1210A,43,0,0,0,0,0,0,0,0,3225,43
Apadana,1,24,1210,E14330-1210A,31,103,127,16,192,0,208,0,0,37365,469
Apadana,1,25,1240,E14307-1240,14,0,0,0,0,0,0,0,0,1050,14
Apadana,1,26,1210,E14268-1210A,496,0,1,1,1,0,2,0,0,37440,499
Apadana,1,27,1315,E14339-1315A,18,1,0,1,0,0,1,0,0,1510,20
Apadana,1,28,1300,E14334-1300A,271,0,0,0,0,0,0,0,0,20325,271
Apadana,1,29,1240,E14299-1240A,243,2,0,0,0,0,0,0,0,18385,245
Apadana,1,30,1300,E14331-1300A,505,0,1,0,0,0,0,0,0,37955,506
Apadana,1,31,1210,E14270-1210A,431,0,0,0,0,0,0,0,0,32325,431
Apadana,1,32,1210,E14336-1210A,274,48,0,4,0,0,4,0,0,24710,326
Apadana,1,33,1240,E14294-1240A,512,0,0,0,0,0,0,0,0,38400,512
Apadana,1,34,1300,E14296-1300A,286,0,0,0,0,0,0,0,0,21450,286
Apadana,1,35,1300,E14376-1300A,284,11,0,0,0,0,0,0,0,22180,295
Apadana,1,36,1315,E14340-1315A,488,76,0,0,0,0,0,0,0,42680,564
Apadana,1,37,1225,E14338-1225A,30,0,0,0,0,0,0,0,0,2250,30
Apadana,1,38,1225,E14377-1225A,677,0,0,0,0,0,0,0,0,50775,677
Apadana,1,39,1225,E14375-1225A,198,0,0,0,0,0,0,0,0,14850,198
Apadana,1,40,1315,E14374-1315A,203,34,0,0,0,0,0,0,0,17945,237
Apadana,1,41,1225,E14380-1225A,272,0,0,0,0,0,0,0,0,20400,272
Apadana,1,42,1315,E14379-1315A,327,127,5,3,0,0,3,0,0,35325,462
Apadana,1,43,1225,E14381-1225A,104,0,0,0,0,0,0,0,0,7800,104
Apadana,1,44,1225,E14382-1225A,136,0,0,0,0,0,0,0,0,10200,136
Apadana,1,45,1210,E14378-1210A,374,25,0,0,0,0,0,0,0,30050,399
Apadana,1,46,1225,E14384-1225A,21,0,0,0,0,0,0,0,0,1575,21
Apadana,1,47,1225,E14383-1225A,207,0,0,0,0,0,0,0,0,15525,207
Apadana,1,48,1315,E14388-1315A,226,0,0,0,0,0,0,0,0,16950,226
Apadana,1,49,1300,E14385-1300A,94,0,0,0,0,0,0,0,0,7050,94
Apadana,1,50,1315,E14412-1315A,112,0,0,0,0,0,0,0,0,8400,112
Apadana,2,1,1495,East-dump,57,0,0,0,0,0,0,0,0,4275,57
Apadana,2,2,1450,West Dump,1,0,0,0,0,0,0,0,0,75,1
Apadana,2,3,1255,E14074-1255A,12,1,0,0,0,0,0,0,0,980,13
Apadana,2,4,1300,E14334-1300A,338,0,0,0,0,0,0,0,0,25350,338
Apadana,2,5,1300,E14331-1300A,174,0,0,0,0,0,0,0,0,13050,174
Apadana,2,6,1300,E14296-1300A,156,0,0,0,0,0,0,0,0,11700,156
Apadana,2,7,1210,E14378-1210A,4,0,0,0,0,0,0,0,0,300,4
Apadana,2,8,1225,E14384-1225A,228,0,0,0,0,0,0,0,0,17100,228
Apadana,2,9,1225,E14383-1225A,183,0,0,0,0,0,0,0,0,13725,183
Apadana,2,10,1315,E14388-1315A,198,0,0,0,0,0,0,0,0,14850,198
Apadana,2,11,1300,E14385-1300A,34,0,0,0,0,0,0,0,0,2550,34
Apadana,2,12,1315,E14412-1315A,950,29,0,0,0,0,0,0,0,73570,979
Apadana,2,13,1315,E14387-1315A,356,54,35,1,18,0,19,0,0,35340,464
Apadana,2,14,1300,E14325-1300A,274,56,0,0,0,0,0,0,0,25030,330
Apadana,2,15,1210,E14332-1210A,273,0,0,0,0,0,0,0,0,20475,273
Apadana,2,16,1240,E14426-1240A,339,0,0,0,0,0,0,0,0,25425,339
Apadana,2,17,1315,E14390-1315A,236,49,10,40,20,0,60,0,0,27220,355
Apadana,2,18,1300,E14348-1300A,462,1,0,0,0,0,0,0,0,34730,463
Apadana,2,19,1300,E14432-1300A,393,0,0,0,0,0,0,0,0,29475,393
Apadana,2,20,1300,E14427-1300A,442,0,0,0,0,0,0,0,0,33150,442
Apadana,2,21,1240,E14386-1240A,375,0,0,0,0,0,0,0,0,28125,375
Apadana,2,22,1315,E14430-1315A,234,71,0,3,0,0,3,0,0,23470,308
Apadana,2,23,1300,E14433-1300A,163,0,0,0,0,0,0,0,0,12225,163
Apadana,2,24,1315,E14431-1315A,205,6,0,1,0,0,1,0,0,15935,212
Apadana,2,25,1240,E14425-1240A,539,0,0,0,0,0,0,0,0,40425,539
Apadana,2,26,1300,E14434-1300A,404,14,0,0,0,0,0,0,0,31420,418
Apadana,2,27,1300,E14435-1300A,240,2,0,0,0,0,0,0,0,18160,242
Apadana,2,28,1300,E14438-1300A,163,0,0,0,0,0,0,0,0,12225,163
Apadana,2,29,1225,E14429-1225A,138,0,0,0,0,0,0,0,0,10350,138
Apadana,2,30,1300,E14500-1300A,148,0,0,0,0,0,0,0,0,11100,148
Apadana,2,31,1240,E14389-1240A,437,2,0,0,0,0,0,0,0,32935,439
Apadana,2,32,1300,E14492-1300M,641,141,0,14,0,0,14,0,0,60475,796
Apadana,2,33,1300,E14501-1300A,433,0,0,0,0,0,0,0,0,32475,433
Apadana,2,34,1285,E14503-1285A,308,0,0,0,0,0,0,0,0,23100,308
Apadana,2,35,1300,E14506-1300A,178,8,0,0,0,0,0,0,0,13990,186
Apadana,2,36,1240,E14439-1240A,375,0,0,0,0,0,0,0,0,28125,375
Apadana,2,37,1300,E14504-1300A,750,72,0,2,0,0,2,0,0,62170,824
Apadana,2,38,1225,E14428-1225A,167,0,0,0,0,0,0,0,0,12525,167
Apadana,2,39,1240,E14502-1240A,703,0,0,0,0,0,0,0,0,52725,703
Apadana,2,40,1285,E14507-1285A,408,0,0,0,0,0,0,0,0,30600,408
Apadana,2,41,1285,E14527-1285A,553,0,0,0,0,0,0,0,0,41475,553
Apadana,2,42,1300,E14509-1300A,199,0,0,0,0,0,0,0,0,14925,199
Apadana,2,43,1300,E14513-1300A,257,5,0,1,0,0,1,0,0,19755,263
Apadana,2,44,1285,E14511-1285A,571,7,0,0,0,0,0,0,0,43385,578
Apadana,2,45,1300,E14515-1300A,15,0,0,0,0,0,0,0,0,1125,15
Apadana,2,46,1240,E14510-1240A,116,0,0,0,0,0,0,0,0,8700,116
Apadana,2,47,1300,E14512-1300A,88,26,24,0,0,0,0,0,0,10600,138
Apadana,3,1,1495,East-dump,53,0,0,0,0,0,0,0,0,3975,53
Apadana,3,2,1315,other-1315A,4,0,0,0,0,0,0,0,0,300,4
Apadana,3,3,1450,West Dump,28,0,0,0,0,0,0,0,0,2100,28
Apadana,3,4,1225,E13878-1225A,24,0,0,0,0,0,0,0,0,1800,24
Apadana,3,5,1225,E13883-1225A,102,0,0,0,0,0,0,0,0,7650,102
Apadana,3,6,1300,E14434-1300A,49,0,0,0,0,0,0,0,0,3675,49
Apadana,3,7,1285,E14503-1285A,218,0,0,0,0,0,0,0,0,16350,218
Apadana,3,8,1225,E14428-1225A,67,0,0,0,0,0,0,0,0,5025,67
Apadana,3,9,1285,E14507-1285A,131,0,0,0,0,0,0,0,0,9825,131
Apadana,3,10,1300,E14513-1300A,141,0,0,0,0,0,0,0,0,10575,141
Apadana,3,11,1300,E14515-1300A,262,0,0,0,0,0,0,0,0,19650,262
Apadana,3,12,1240,E14510-1240A,398,0,0,0,0,0,0,0,0,29850,398
